Brokered by KELLER WILLIAMS REALTY LANDMARK II	Multi-family home for sale	1275000	5	3	1920.000000	236 45th St	Brooklyn, NY 11220	236 45th StBrooklyn, NY 11220	United States	New York	Kings County	Brooklyn	45th Street	236 45th St, Brooklyn, NY 11220, USA	40.65122630	-74.01313170
Brokered by New York Realty Minimax	Multi-family home for sale	1999999	12	6	2184.207862	726 Metropolitan Ave Unit 6	Brooklyn, NY 11211	726 Metropolitan Ave Unit 6Brooklyn, NY 11211	New York	Kings County	Brooklyn	Williamsburg	726	726 Metropolitan Ave #6b, Brooklyn, NY 11211, USA	40.71429480	-73.94481480
Brokered by Douglas Elliman  -111 Fifth Ave	Multi-family home for sale	16995000	5	4	4230.000000	31 Grove St	New York, NY 10014	31 Grove StNew York, NY 10014	United States	New York	New York County	New York	Grove Street	31 Grove St, New York, NY 10014, USA	40.73282570	-74.00488530
Brokered by COMPASS	Townhouse for sale	10750000	8	2	7327.000000	141 E 63rd St	Manhattan, NY 10065	141 E 63rd StManhattan, NY 10065	United States	New York	New York County	New York	East 63rd Street	141 E 63rd St, New York, NY 10065, USA	40.76475700	-73.96581500
Brokered by COMPASS	Co-op for sale	650000	1	1	2184.207862	165 E 60th St Apt 5C	Manhattan, NY 10022	165 E 60th St Apt 5CManhattan, NY 10022	New York	New York County	New York	Manhattan	165	165 E 60th St #5c, New York, NY 10065, USA	40.76256600	-73.96670170
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage	Co-op for sale	4800000	3	4	3475.000000	61 E 82nd St Apt 1A	New York, NY 10028	61 E 82nd St Apt 1ANew York, NY 10028	New York	New York County	New York	Manhattan	61	61 E 82nd St #1a, New York, NY 10028, USA	40.77812900	-73.95982690
Brokered by Douglas Elliman - 2112 Frederick Douglass Blvd	Multi-family home for sale	1279900	3	2	3812.000000	51 E 126th St	New York, NY 10035	51 E 126th StNew York, NY 10035	United States	New York	New York County	New York	East 126th Street	51 E 126th St, New York, NY 10035, USA	40.80622530	-73.93931160
Brokered by RE MAX 1st Choice	Multi-family home for sale	1680000	7	4	3780.000000	214-03 16 Ave	Bayside, NY 11360	214-03 16 AveBayside, NY 11360	United States	New York	Queens County	Queens	16th Avenue	214-03 16th Ave, Flushing, NY 11360, USA	40.78570500	-73.77861200
Brokered by Chous Realty Group Inc	Co-op for sale	299000	1	1	850.000000	68-09 138th St Unit 2B	Flushing, NY 11367	68-09 138th St Unit 2BFlushing, NY 11367	New York	Queens County	Queens	Flushing	68-09	68-09 138th St #2b, Flushing, NY 11367, USA	40.73133190	-73.82846650
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage	Co-op for sale	845000	1	1	2184.207862	120 Central Park S Apt 3G	New York, NY 10019	120 Central Park S Apt 3GNew York, NY 10019	New York	New York County	New York	Manhattan	120	120 Central Park S #3g, New York, NY 10019, USA	40.76593150	-73.97734070
Brokered by Corcoran West Side	Co-op for sale	415000	3	1	2184.207862	233 E 70th St Apt 6R	New York, NY 10021	233 E 70th St Apt 6RNew York, NY 10021	New York	New York County	New York	Manhattan	233	233 E 70th St #6r, New York, NY 10021, USA	40.76781950	-73.95942510
Brokered by Charles H. Greenthal Property	Co-op for sale	449000	1	2	1213.000000	27110 Grand Central Pkwy Apt 5L	Floral Park, NY 11005	27110 Grand Central Pkwy Apt 5LFloral Park, NY 11005	New York	Queens County	Queens	Queens Village	27110	27110 Grand Central Pkwy #5l, Queens Village, NY 11005, USA	40.75647610	-73.72120080
Brokered by COMPASS	Condo for sale	1250000	3	2	1287.000000	365 Bridge St Apt 8J	Brooklyn, NY 11201	365 Bridge St Apt 8JBrooklyn, NY 11201	New York	Kings County	Brooklyn	Downtown Brooklyn	365	365 Bridge St #8j, Brooklyn, NY 11201, USA	40.69259050	-73.98493730
Brokered by Corcoran Bedford Stuyvesant	Townhouse for sale	4395000	5	4	2184.207862	425 Pacific St	Brooklyn, NY 11217	425 Pacific StBrooklyn, NY 11217	United States	New York	Kings County	Brooklyn	Pacific Street	425 Pacific St, Brooklyn, NY 11217, USA	40.68596830	-73.98394940
Brokered by COMPASS	Co-op for sale	315000	1	1	2184.207862	35-51 85th St Unit 6F	Queens, NY 11372	35-51 85th St Unit 6FQueens, NY 11372	New York	Queens County	Queens	Jackson Heights	35-51	35-51 85th St #6f, Jackson Heights, NY 11372, USA	40.75074950	-73.88119070
Brokered by COMPASS	Co-op for sale	499000	2	1	900.000000	7901 4th Ave Apt E22	Brooklyn, NY 11209	7901 4th Ave Apt E22Brooklyn, NY 11209	New York	Kings County	Brooklyn	Bay Ridge	7901	7901 4th Ave #22, Brooklyn, NY 11209, USA	40.62733710	-74.02620240
Brokered by Dawning Real Estate, Inc.	House for sale	699000	3	2	1700.000000	752 Correll Ave	Staten Island, NY 10309	752 Correll AveStaten Island, NY 10309	United States	New York	Richmond County	Staten Island	Correll Avenue	752 Correll Ave, Staten Island, NY 10309, USA	40.54502800	-74.21813300
Brokered by THE BOX ADVISORY LLC	Condo for sale	625000	4	2	1268.000000	762 Empire Blvd Apt 4D	Brooklyn, NY 11213	762 Empire Blvd Apt 4DBrooklyn, NY 11213	New York	Kings County	Brooklyn	Little Caribbean	762	762 Empire Blvd #4d, Brooklyn, NY 11213, USA	40.66347690	-73.93692400
Brokered by City Realty Group	House for sale	749000	3	2	2184.207862	31-10 95th St	East Elmhurst, NY 11369	31-10 95th StEast Elmhurst, NY 11369	United States	New York	Queens County	Queens	95th Street	31-10 95th St, Flushing, NY 11369, USA	40.76020450	-73.87395840
Brokered by American Homes Group	Multi-family home for sale	949000	4	2	1600.000000	154 E 22nd St	Brooklyn, NY 11226	154 E 22nd StBrooklyn, NY 11226	United States	New York	Kings County	Brooklyn	East 22nd Street	154 E 22nd St, Brooklyn, NY 11226, USA	40.64523460	-73.95693710
Brokered by COMPASS	Co-op for sale	1495000	3	1	2184.207862	349 6th Ave Apt 2	Brooklyn, NY 11215	349 6th Ave Apt 2Brooklyn, NY 11215	New York	Kings County	Brooklyn	Park Slope	349	349 6th Ave Apartment 2, Brooklyn, NY 11215, USA	40.67075400	-73.98134900
Brokered by Brown Harris Stevens	Townhouse for sale	2395000	6	4	3972.000000	438 W 162nd St Unit Townhouse	Manhattan, NY 10032	438 W 162nd St Unit TownhouseManhattan, NY 10032	United States	New York	New York County	New York	West 162nd Street	438 W 162nd St, New York, NY 10032, USA	40.83519540	-73.93900160
Brokered by THE BOX ADVISORY LLC	Condo for sale	625000	4	2	1268.000000	762 Empire Blvd Apt 4D	Brooklyn, NY 11213	762 Empire Blvd Apt 4DBrooklyn, NY 11213	New York	Kings County	Brooklyn	Little Caribbean	762	762 Empire Blvd #4d, Brooklyn, NY 11213, USA	40.66347690	-73.93692400
Brokered by Momentum Real Estate Llc	House for sale	1250000	3	4	3328.000000	19 Park Ln	Staten Island, NY 10301	19 Park LnStaten Island, NY 10301	United States	New York	Richmond County	Staten Island	Park Lane	19 Park Ln, Staten Island, NY 10301, USA	40.61984400	-74.08891820
Brokered by City Realty Group	House for sale	749000	3	2	2184.207862	31-10 95th St	East Elmhurst, NY 11369	31-10 95th StEast Elmhurst, NY 11369	United States	New York	Queens County	Queens	95th Street	31-10 95th St, Flushing, NY 11369, USA	40.76020450	-73.87395840
Brokered by Stuyvesant Heights Realty Corp	Multi-family home for sale	3165000	9	5	2184.207862	278 Decatur St	Stuyvesant Heights, NY 11233	278 Decatur StStuyvesant Heights, NY 11233	United States	New York	Kings County	Brooklyn	Decatur Street	278 Decatur St, Brooklyn, NY 11233, USA	40.68137960	-73.93233110
Brokered by Brown Harris Stevens	Co-op for sale	205000	1	1	2184.207862	2750 Johnson Ave Apt 5C	Bronx, NY 10463	2750 Johnson Ave Apt 5CBronx, NY 10463	New York	Bronx County	The Bronx	Spuyten Duyvil	2750	2750 Johnson Ave #5c, Bronx, NY 10463, USA	40.88017310	-73.91173000
Brokered by Amorelli Realty LLC	Condo for sale	1198000	1	2	2184.207862	22-19 33rd St Unit 1B	Long Island City, NY 11105	22-19 33rd St Unit 1BLong Island City, NY 11105	New York	Queens County	Queens	Astoria	22-11	22-11 33rd St #1d, Astoria, NY 11105, USA	40.77490920	-73.90982350
Brokered by eXp Realty BKNY	House for sale	2199000	3	3	3454.000000	181 Hastings St	Brooklyn, NY 11235	181 Hastings StBrooklyn, NY 11235	United States	New York	Kings County	Brooklyn	Hastings Street	181 Hastings St, Brooklyn, NY 11235, USA	40.57828020	-73.94427130
Brokered by COMPASS	Co-op for sale	5495000	3	2	3000.000000	144 Franklin St Unit 3F	Manhattan, NY 10013	144 Franklin St Unit 3FManhattan, NY 10013	New York	New York County	New York	Manhattan	144	144 Franklin St #3f, New York, NY 10013, USA	40.71938020	-74.00753160
Brokered by Elegran Real Estate And Development	Co-op for sale	625000	1	1	2184.207862	55 E 65th St Apt 4B	New York, NY 10065	55 E 65th St Apt 4BNew York, NY 10065	New York	New York County	New York	Manhattan	55	55 E 65th St #4b, New York, NY 10065, USA	40.76697150	-73.96743770
Brokered by 5 Boro Realty Corp	House for sale	1449999	3	2	1890.000000	768 Herkimer St	Brooklyn, NY 11233	768 Herkimer StBrooklyn, NY 11233	United States	New York	Kings County	Brooklyn	Herkimer Street	768 Herkimer St, Brooklyn, NY 11233, USA	40.67831240	-73.92811300
Brokered by Cross Island Realty One Inc	House for sale	1399000	5	4	2184.207862	256-16 86th Ave	Floral Park, NY 11001	256-16 86th AveFloral Park, NY 11001	United States	New York	Queens County	Queens	86th Avenue	256-16 86th Ave, Queens, NY 11001, USA	40.73264630	-73.70974340
Brokered by Douglas Elliman - 575 Madison Ave	Co-op for sale	525000	3	1	322.000000	230 Central Park W Apt 6H	New York, NY 10024	230 Central Park W Apt 6HNew York, NY 10024	New York	New York County	New York	Manhattan	230	230 Central Park W #6h, New York, NY 10024, USA	40.78367030	-73.97092740
Brokered by COMPASS	Townhouse for sale	12000000	4	2	5500.000000	22 E 78th St	Manhattan, NY 10075	22 E 78th StManhattan, NY 10075	United States	New York	New York County	New York	East 78th Street	22 E 78th St, New York, NY 10075, USA	40.77568530	-73.96323030
Brokered by RE MAX Real Estate Professionals	House for sale	1299000	3	2	1700.000000	74 89th St	Brooklyn, NY 11209	74 89th StBrooklyn, NY 11209	United States	New York	Kings County	Brooklyn	89th Street	74 89th St, Brooklyn, NY 11209, USA	40.62251200	-74.03831600
Brokered by Private Homes Realty LLC	Co-op for sale	269000	1	1	2184.207862	37-21 80 St Unit 6T	Jackson Heights, NY 11372	37-21 80 St Unit 6TJackson Heights, NY 11372	New York	Queens County	Queens	Jackson Heights	3721	3721 80th St Apt 6b, Jackson Heights, NY 11372, USA	40.74907280	-73.88594240
Brokered by COMPASS	Co-op for sale	450000	1	1	2184.207862	152 E 83rd St Apt 3D	Manhattan, NY 10028	152 E 83rd St Apt 3DManhattan, NY 10028	New York	New York County	New York	Manhattan	152	152 E 83rd St #3d, New York, NY 10028, USA	40.77709300	-73.95655200
Brokered by Spiegel Realty LLC	Multi-family home for sale	899999	4	2	2194.000000	243 Deems Ave	Staten Island, NY 10314	243 Deems AveStaten Island, NY 10314	United States	New York	Richmond County	Staten Island	Deems Avenue	243 Deems Ave, Staten Island, NY 10314, USA	40.61721990	-74.13206690
Brokered by 5 Boro Realty Corp	House for sale	925000	2	2	1077.000000	1336 Dean St	Brooklyn, NY 11216	1336 Dean StBrooklyn, NY 11216	United States	New York	Kings County	Brooklyn	Dean Street	1336 Dean St, Brooklyn, NY 11216, USA	40.67648060	-73.94467310
Brokered by Dreamlife Realty New York Llc	Co-op for sale	279000	1	1	600.000000	680 81st St Apt 3D	Brooklyn, NY 11228	680 81st St Apt 3DBrooklyn, NY 11228	New York	Kings County	Brooklyn	Dyker Heights	680	680 81st St #3d, Brooklyn, NY 11228, USA	40.62205670	-74.02005130
Brokered by Corcoran East Side	Condo for sale	1795000	2	2	2184.207862	230 Riverside Dr Apt 8A	New York, NY 10025	230 Riverside Dr Apt 8ANew York, NY 10025	New York	New York County	New York	Manhattan	230	230 Riverside Dr #8a, New York, NY 10025, USA	40.79545920	-73.97531230
Brokered by Brown Harris Stevens - 130 Fifth Avenue	Pending	1250000	2	2	2184.207862	60 Gramercy Park N Apt 2H	Manhattan, NY 10010	60 Gramercy Park N Apt 2HManhattan, NY 10010	New York	New York County	New York	Manhattan	60	60 Gramercy Park N #2b, New York, NY 10010, USA	40.73859380	-73.98631880
Brokered by RE MAX Edge	Condo for sale	560000	3	1	622.000000	4711 8th Ave Apt 2B	Brooklyn, NY 11220	4711 8th Ave Apt 2BBrooklyn, NY 11220	New York	Kings County	Brooklyn	Sunset Park	4711	4711 8th Ave #2b, Brooklyn, NY 11220, USA	40.64238340	-74.00203300
Brokered by Compass Greater Ny, Llc	House for sale	999000	3	2	1260.000000	423 Beach 126th St	Belle Harbor, NY 11694	423 Beach 126th StBelle Harbor, NY 11694	United States	New York	Queens County	Queens	Beach 126th Street	423 Beach 126th St, Rockaway Park, NY 11694, USA	40.57924910	-73.84708670
Brokered by Mitra Hakimi Realty Group LLC	Multi-family home for sale	1188000	6	2	2186.000000	188-39 Ilion Ave	Saint Albans, NY 11412	188-39 Ilion AveSaint Albans, NY 11412	United States	New York	Queens County	Queens	Ilion Avenue	188-39 Ilion Ave, Jamaica, NY 11412, USA	40.70210060	-73.76711440
Brokered by Lombardo Homes & Estates	House for sale	948888	3	1	950.000000	1611 Oriental Blvd	Brooklyn, NY 11235	1611 Oriental BlvdBrooklyn, NY 11235	United States	New York	Kings County	Brooklyn	Oriental Boulevard	1611 Oriental Blvd, Brooklyn, NY 11235, USA	40.57869580	-73.93848500
Brokered by Rising Star Realty and Property Management, Inc.	Condo for sale	735000	2	2	832.000000	1370 Bushwick Ave Apt 2A	Brooklyn, NY 11207	1370 Bushwick Ave Apt 2ABrooklyn, NY 11207	New York	Kings County	Brooklyn	Bushwick	1370	1370 Bushwick Ave #2a, Brooklyn, NY 11207, USA	40.68507650	-73.91073490
Brokered by Keller Williams NYC - New York Living Solutions	Multi-family home for sale	1399000	13	5	2184.207862	487 E 93rd St Unit 1	Brooklyn, NY 11212	487 E 93rd St Unit 1Brooklyn, NY 11212	New York	Kings County	Brooklyn	East Flatbush	487	487 E 93rd St #1, Brooklyn, NY 11212, USA	40.65506560	-73.91834690
Brokered by COMPASS	Co-op for sale	3600000	3	4	2184.207862	900 5th Ave Apt 4B	Manhattan, NY 10021	900 5th Ave Apt 4BManhattan, NY 10021	New York	New York County	New York	Manhattan	900	900 5th Ave #4b, New York, NY 10021, USA	40.77191260	-73.96728100
Brokered by COMPASS	Multi-family home for sale	1850000	8	4	5000.000000	216 E 117th St	Manhattan, NY 10035	216 E 117th StManhattan, NY 10035	United States	New York	New York County	New York	East 117th Street	216 E 117th St, New York, NY 10035, USA	40.79810010	-73.93890980
Brokered by Realmart Realty, LLC	Co-op for sale	789000	2	1	2184.207862	340 W 19th St Apt 4	New York, NY 10011	340 W 19th St Apt 4New York, NY 10011	New York	New York County	New York	Manhattan	340	340 W 19th St Apt 4, New York, NY 10011, USA	40.74320350	-74.00150190
Brokered by Ps 91 Real Estate	House for sale	569000	3	1	2184.207862	110-25 217 St Unit 11146-0021	Queens Village, NY 11429	110-25 217 St Unit 11146-0021Queens Village, NY 11429	United States	New York	Queens County	Queens	217th Street	110-25 217th St, Queens Village, NY 11429, USA	40.70792680	-73.74003990
Brokered by COMPASS	Condo for sale	1700000	2	2	1135.000000	2 Cornelia St Apt 203	Manhattan, NY 10014	2 Cornelia St Apt 203Manhattan, NY 10014	New York	New York County	New York	Manhattan	2	2 Cornelia St APT 203, New York, NY 10014, USA	40.73155090	-74.00139140
Brokered by Corcoran Park Avenue South	Condo for sale	12995000	4	4	4155.000000	10 Greene St	New York, NY 10013	10 Greene StNew York, NY 10013	United States	New York	New York County	New York	Greene Street	10 Greene St, New York, NY 10013, USA	40.72070390	-74.00272890
Brokered by Real Broker Llc	Co-op for sale	295000	2	1	613.000000	552 W 141st St Apt 2D	New York, NY 10031	552 W 141st St Apt 2DNew York, NY 10031	New York	New York County	New York	Manhattan	552	552 W 141st St #2d, New York, NY 10031, USA	40.82335180	-73.95157280
Brokered by IZSA - Miriam Izsak Realty LLC	Co-op for sale	625000	1	1	650.000000	245 E 25th St Apt 8L	New York, NY 10010	245 E 25th St Apt 8LNew York, NY 10010	New York	New York County	New York	Manhattan	245	245 E 25th St #8l, New York, NY 10010, USA	40.73952180	-73.98023070
Brokered by Nest Seekers International, Tribeca	Condo for sale	399000	3	1	391.000000	30-38 29th St Unit 2B	Queens, NY 11102	30-38 29th St Unit 2BQueens, NY 11102	United States	New York	Queens County	Queens	29th Street	30-38 29th St, Queens, NY 11102, USA	40.76682360	-73.92397250
Brokered by Douglas Elliman - 140 Franklin	Condo for sale	5700000	3	4	2357.000000	565 Broome St Apt N9E	New York, NY 10013	565 Broome St Apt N9ENew York, NY 10013	New York	New York County	New York	Manhattan	565	565 Broome St #9e, New York, NY 10013, USA	40.72421970	-74.00563680
Brokered by PULLINI REALTY CORP.	Condo for sale	618000	3	2	2184.207862	2805 E 28th St Apt 1B	Brooklyn, NY 11235	2805 E 28th St Apt 1BBrooklyn, NY 11235	New York	Kings County	Brooklyn	Sheepshead Bay	2805	2805 E 28th St #1b, Brooklyn, NY 11235, USA	40.58464290	-73.94071550
Brokered by Morris Park Realty Group	Co-op for sale	149999	1	1	694.000000	5621 Netherland Ave Apt 3C	Bronx, NY 10471	5621 Netherland Ave Apt 3CBronx, NY 10471	New York	Bronx County	The Bronx	North Riverdale	5621	5621 Netherland Ave #3c, Bronx, NY 10471, USA	40.90499840	-73.90657190
Brokered by Corcoran West Side Gallery	Condo for sale	650000	3	1	550.000000	382 Central Park W Apt 14T	New York, NY 10025	382 Central Park W Apt 14TNew York, NY 10025	New York	New York County	New York	Manhattan	382	382 Central Park W #14b, New York, NY 10025, USA	40.79355850	-73.96560110
Brokered by Chase Global Realty Corp	Multi-family home for sale	1990000	5	2	2184.207862	63-12 136th St	Flushing, NY 11367	63-12 136th StFlushing, NY 11367	United States	New York	Queens County	Queens	136th Street	63-12 136th St, Flushing, NY 11367, USA	40.73988610	-73.83053430
Brokered by Bond New York- Columbus Circle	Co-op for sale	550000	1	1	2184.207862	57 W 93rd St Apt 3G	New York, NY 10025	57 W 93rd St Apt 3GNew York, NY 10025	New York	New York County	New York	Manhattan	57	57 W 93rd St #3g, New York, NY 10025, USA	40.79085390	-73.96817250
Brokered by Foxworth Realty, Inc.	Co-op for sale	279000	1	1	2184.207862	3015 Riverdale Ave Apt 6A	New York, NY 10463	3015 Riverdale Ave Apt 6ANew York, NY 10463	New York	Bronx County	The Bronx	Spuyten Duyvil	3015	3015 Riverdale Ave #6a, Bronx, NY 10463, USA	40.88093050	-73.91074940
Brokered by E Realty International Corp	Co-op for sale	399000	2	1	1090.000000	88-11 Elmhurst Ave Unit A4	Elmhurst, NY 11373	88-11 Elmhurst Ave Unit A4Elmhurst, NY 11373	New York	Queens County	Queens	Elmhurst	8811	8811 Elmhurst Ave Apt A4, Elmhurst, NY 11373, USA	40.74558990	-73.87788990
Brokered by Modern Spaces	Townhouse for sale	2495000	3	2	4125.000000	16 Morgan Ave	Brooklyn, NY 11237	16 Morgan AveBrooklyn, NY 11237	United States	New York	Kings County	Brooklyn	Morgan Avenue	16 Morgan Ave, Brooklyn, NY 11237, USA	40.70434920	-73.93109470
Brokered by Brown Harris Stevens - 445 Park Avenue	Townhouse for sale	3695000	10	8	2184.207862	315 E 51st St Unit Townhouse	Manhattan, NY 10022	315 E 51st St Unit TownhouseManhattan, NY 10022	United States	New York	New York County	New York	East 51st Street	315 E 51st St, New York, NY 10022, USA	40.75534750	-73.96732120
